fichier,polarity,subjectivity,journal,year,label
KB_JB838_1955-10-12_01-00007.txt,0.12194135802469128,0.2737918871252203,JB838,1955,positif
KB_JB838_1955-11-01_01-00005.txt,0.12297350427350424,0.244384615384615,JB838,1955,positif
KB_JB838_1955-12-21_01-00005.txt,0.09447538986354764,0.2992592592592589,JB838,1955,neutre
KB_JB838_1956-02-06_01-00003.txt,0.04218433509395766,0.18361212624584758,JB838,1956,neutre
KB_JB838_1956-04-08_01-00005.txt,0.08286582840236678,0.2521952662721889,JB838,1956,neutre
KB_JB838_1956-04-16_01-00002.txt,0.11284340044742713,0.2771655480984334,JB838,1956,positif
KB_JB838_1956-04-18_01-00005.txt,0.11413398058252423,0.2493417475728155,JB838,1956,positif
KB_JB838_1956-04-23_01-00002.txt,0.12225967048710608,0.3024140401146128,JB838,1956,positif
KB_JB838_1956-04-27_01-00014.txt,0.20959999999999998,0.6935999999999999,JB838,1956,positif
KB_JB838_1956-04-27_01-00024.txt,0.11431499051233397,0.28296015180265605,JB838,1956,positif
KB_JB838_1956-07-11_01-00007.txt,0.0883962108262107,0.3149553276353271,JB838,1956,neutre
KB_JB838_1956-07-20_01-00013.txt,0.12238095238095242,0.5722222222222221,JB838,1956,positif
KB_JB838_1956-07-27_01-00012.txt,0.08642500000000002,0.28816666666666657,JB838,1956,neutre
KB_JB838_1956-08-03_01-00016.txt,0.10891508313539193,0.2945130641330167,JB838,1956,positif
KB_JB838_1956-10-05_01-00003.txt,0.07281430192614402,0.22745061955588233,JB838,1956,neutre
KB_JB838_1956-10-12_01-00013.txt,0.13978448275862065,0.24534482758620688,JB838,1956,positif
KB_JB838_1956-10-17_01-00007.txt,0.07771230440967279,0.32935988620199086,JB838,1956,neutre
KB_JB838_1956-11-03_01-00014.txt,0.09817796610169492,0.291864406779661,JB838,1956,neutre
KB_JB838_1956-11-09_01-00013.txt,0.10330357142857141,0.3019642857142856,JB838,1956,positif
KB_JB838_1956-11-16_01-00020.txt,0.12566770573566077,0.2976246882793015,JB838,1956,positif
KB_JB838_1956-11-23_01-00013.txt,0.15693181818181814,0.3087878787878788,JB838,1956,positif
KB_JB838_1956-11-30_01-00012.txt,0.20735915492957743,0.2781690140845071,JB838,1956,positif
KB_JB838_1956-12-07_01-00005.txt,0.08509492273730682,0.25029801324503315,JB838,1956,neutre
KB_JB838_1956-12-07_01-00014.txt,0.2087068965517242,0.9551724137931036,JB838,1956,positif
KB_JB838_1956-12-14_01-00012.txt,0.13381127450980398,0.6617647058823529,JB838,1956,positif
KB_JB838_1956-12-20_01-00014.txt,0.20405574324324322,0.3916891891891892,JB838,1956,positif
KB_JB838_1956-12-22_01-00012.txt,0.18344689119170976,0.26142487046632146,JB838,1956,positif
KB_JB838_1956-12-29_01-00016.txt,0.14059821428571417,0.22671428571428576,JB838,1956,positif
KB_JB838_1957-02-07_01-00005.txt,0.10478186714542195,0.30840215439856306,JB838,1957,positif
KB_JB838_1957-02-08_01-00005.txt,0.11011419753086432,0.24360596707818935,JB838,1957,positif
KB_JB838_1957-02-15_01-00012.txt,0.15689102564102564,0.508974358974359,JB838,1957,positif
KB_JB838_1957-02-22_01-00011.txt,0.10704081632653062,0.26836734693877545,JB838,1957,positif
KB_JB838_1957-03-01_01-00012.txt,0.12344696969696971,0.30848484848484864,JB838,1957,positif
KB_JB838_1957-03-04_01-00002.txt,0.09486732186732164,0.3071867321867313,JB838,1957,neutre
KB_JB838_1957-03-18_01-00003.txt,0.07182086614173228,0.21040354330708666,JB838,1957,neutre
KB_JB838_1957-03-27_01-00007.txt,0.10021229260935126,0.3124057315233774,JB838,1957,positif
KB_JB838_1957-04-23_01-00006.txt,0.10068538533834583,0.3548966165413525,JB838,1957,positif
KB_JB838_1957-06-19_01-00002.txt,0.09589138581901742,0.2829048582995943,JB838,1957,neutre
KB_JB838_1957-06-24_01-00002.txt,0.10825099031690136,0.26657130281690095,JB838,1957,positif
KB_JB838_1957-06-28_01-00014.txt,0.17681451612903223,0.3598924731182795,JB838,1957,positif
KB_JB838_1957-06-30_01-00002.txt,0.13507661290322565,0.3051545698924725,JB838,1957,positif
KB_JB838_1957-08-08_01-00005.txt,0.12166087962962958,0.2558796296296294,JB838,1957,positif
KB_JB838_1957-11-07_01-00005.txt,0.08150247035573115,0.3432411067193665,JB838,1957,neutre
KB_JB838_1957-11-14_01-00005.txt,0.1037396504798738,0.2694835983383466,JB838,1957,positif
KB_JB838_1957-11-27_01-00007.txt,0.14362332695984698,0.30140535372848937,JB838,1957,positif
KB_JB838_1958-01-31_01-00020.txt,0.11772448979591843,0.36378571428571416,JB838,1958,positif
KB_JB838_1958-02-20_01-00002.txt,0.11418714271387016,0.2687199879650975,JB838,1958,positif
KB_JB838_1958-03-15_01-00007.txt,0.10674636627906979,0.29318816067653286,JB838,1958,positif
KB_JB838_1958-03-17_01-00002.txt,0.12094181304893323,0.252760978670012,JB838,1958,positif
KB_JB838_1958-04-25_01-00024.txt,0.10181319838056674,0.2695607287449392,JB838,1958,positif
KB_JB838_1958-04-28_01-00010.txt,0.09327974276527326,0.35070739549839225,JB838,1958,neutre
KB_JB838_1958-06-27_01-00013.txt,0.14557692307692305,0.2596153846153848,JB838,1958,positif
KB_JB838_1958-07-01_01-00009.txt,0.12516975881261597,0.2514935064935064,JB838,1958,positif
KB_JB838_1958-12-20_01-00005.txt,0.12247230250481696,0.2872254335260111,JB838,1958,positif
KB_JB838_1959-01-06_01-00007.txt,0.07710554699537749,0.21926040061633256,JB838,1959,neutre
KB_JB838_1959-01-07_01-00008.txt,0.13288591867469857,0.3291362951807228,JB838,1959,positif
KB_JB838_1959-01-09_01-00018.txt,0.12211217948717942,0.31616452991452937,JB838,1959,positif
KB_JB838_1959-03-10_01-00008.txt,0.12387209302325555,0.24986555232558127,JB838,1959,positif
KB_JB838_1959-05-01_01-00024.txt,0.1078614457831325,0.2814206827309234,JB838,1959,positif
KB_JB838_1959-05-05_01-00008.txt,0.12546834415584399,0.3063920454545448,JB838,1959,positif
KB_JB838_1959-05-14_01-00011.txt,0.1772166666666666,0.2875333333333334,JB838,1959,positif
KB_JB838_1959-05-22_01-00005.txt,0.1078040089086859,0.23006681514476607,JB838,1959,positif
KB_JB838_1959-05-22_01-00011.txt,0.13208088235294116,0.2604779411764706,JB838,1959,positif
KB_JB838_1959-06-13_01-00002.txt,0.11131427503736925,0.2113378176382661,JB838,1959,positif
KB_JB838_1959-06-14_01-00002.txt,0.09204714752906971,0.23786337209302252,JB838,1959,neutre
KB_JB838_1959-08-14_01-00012.txt,0.0965070621468927,0.35276836158192115,JB838,1959,neutre
KB_JB838_1959-08-14_01-00016.txt,0.11245218911523248,0.2391566585588324,JB838,1959,positif
KB_JB838_1959-09-18_01-00009.txt,0.07097889908256871,0.2074266055045874,JB838,1959,neutre
KB_JB838_1959-10-14_01-00008.txt,0.13239024390243886,0.2611300813008124,JB838,1959,positif
KB_JB838_1959-10-23_01-00012.txt,0.12125000000000004,0.275029069767442,JB838,1959,positif
KB_JB838_1959-11-21_01-00005.txt,0.11713848039215687,0.2611274509803922,JB838,1959,positif
KB_JB838_1959-12-02_01-00008.txt,0.11313536518396484,0.31948105436573276,JB838,1959,positif
KB_JB838_1959-12-06_01-00013.txt,0.18313277511961715,0.30174641148325376,JB838,1959,positif
KB_JB838_1959-12-09_01-00005.txt,0.10042990654205611,0.24862149532710312,JB838,1959,positif
KB_JB838_1959-12-09_01-00015.txt,0.16822727272727278,0.2460606060606063,JB838,1959,positif
KB_JB838_1959-12-11_01-00024.txt,0.13883270474137915,0.2677658045977012,JB838,1959,positif
KB_JB838_1959-12-18_01-00008.txt,0.08395758564437182,0.2795676998368675,JB838,1959,neutre
KB_JB838_1959-12-25_01-00020.txt,0.12075699300699294,0.26154454241410746,JB838,1959,positif
KB_JB838_1960-01-15_01-00024.txt,0.12793733681462144,0.28603133159268945,JB838,1960,positif
KB_JB838_1960-05-20_01-00024.txt,0.11401250000000002,0.2699874999999999,JB838,1960,positif
KB_JB838_1960-07-06_01-00009.txt,0.08041507798960139,0.29904679376083143,JB838,1960,neutre
KB_JB838_1960-07-12_01-00005.txt,0.12254791666666663,0.3353541666666659,JB838,1960,positif
KB_JB838_1960-09-06_01-00002.txt,0.10710488281249994,0.22242968749999975,JB838,1960,positif
KB_JB838_1960-09-21_01-00009.txt,0.0968127147766322,0.2988487972508583,JB838,1960,neutre
KB_JB838_1960-10-07_01-00005.txt,0.12044701986754958,0.22366445916114774,JB838,1960,positif
KB_JB838_1960-12-09_01-00004.txt,0.05425380228136885,0.25103612167300354,JB838,1960,neutre
KB_JB838_1961-02-21_01-00009.txt,0.10980595238095232,0.2756587301587296,JB838,1961,positif
KB_JB838_1961-03-24_01-00024.txt,0.1383534482758621,0.31549261083743846,JB838,1961,positif
KB_JB838_1961-03-29_01-00009.txt,0.16914156626506022,0.5062650602409642,JB838,1961,positif
KB_JB838_1961-04-12_01-00011.txt,0.14726562500000007,0.27781249999999996,JB838,1961,positif
KB_JB838_1961-04-28_01-00024.txt,0.11374005305039785,0.2636206896551725,JB838,1961,positif
KB_JB838_1961-05-09_01-00008.txt,0.0718462964794304,0.2710799050632904,JB838,1961,neutre
KB_JB838_1961-05-19_01-00005.txt,0.13683110634445841,0.3032178841309824,JB838,1961,positif
KB_JB838_1961-08-01_01-00006.txt,0.0795433017591339,0.22850811907983712,JB838,1961,neutre
KB_JB838_1961-08-03_01-00008.txt,0.08171918299092201,0.37452120162446173,JB838,1961,neutre
KB_JB838_1961-09-22_01-00024.txt,0.06970923913043472,0.2692445652173915,JB838,1961,neutre
KB_JB838_1961-10-05_01-00005.txt,0.09848635634028885,0.27863563402889163,JB838,1961,neutre
KB_JB838_1961-10-26_01-00008.txt,0.10145918367346932,0.2441169544740971,JB838,1961,positif
KB_JB838_1961-12-02_01-00012.txt,0.18309873670212756,0.2647872340425534,JB838,1961,positif
KB_JB838_1961-12-06_01-00013.txt,0.19503885135135132,0.27162162162162184,JB838,1961,positif
KB_JB838_1962-02-02_01-00013.txt,0.1343226256983241,0.35530726256983286,JB838,1962,positif
KB_JB838_1962-02-02_01-00022.txt,0.09813546798029557,0.2533128078817735,JB838,1962,neutre
KB_JB838_1962-02-14_01-00013.txt,0.1686370056497174,0.31994350282485906,JB838,1962,positif
KB_JB838_1962-04-01_01-00002.txt,0.08588906249999996,0.24921428571428555,JB838,1962,neutre
KB_JB838_1962-05-08_01-00005.txt,0.1250389344262295,0.35802131147540944,JB838,1962,positif
KB_JB838_1962-06-22_01-00008.txt,0.09803232758620681,0.3571066810344828,JB838,1962,neutre
KB_JB838_1962-08-10_01-00012.txt,0.20073387096774187,0.4171774193548389,JB838,1962,positif
KB_JB838_1962-08-11_01-00005.txt,0.09622885835095141,0.3380972515856232,JB838,1962,neutre
KB_JB838_1962-08-12_01-00005.txt,0.09051472055888221,0.2918263473053889,JB838,1962,neutre
KB_JB838_1962-08-28_01-00002.txt,0.07732287581699343,0.207705882352941,JB838,1962,neutre
KB_JB838_1962-09-07_01-00020.txt,0.07748355899419716,0.3002224371373302,JB838,1962,neutre
KB_JB838_1962-12-01_01-00007.txt,0.11068471337579625,0.2690658174097663,JB838,1962,positif
KB_JB838_1962-12-04_01-00006.txt,0.04651404958677684,0.23069421487603287,JB838,1962,neutre
KB_JB838_1963-01-11_01-00005.txt,0.10396303763440855,0.3133870967741938,JB838,1963,positif
KB_JB838_1963-02-09_01-00005.txt,0.1218696202531646,0.2556139240506326,JB838,1963,positif
KB_JB838_1963-03-17_01-00002.txt,0.13068921232876707,0.20862157534246595,JB838,1963,positif
KB_JB838_1963-05-31_01-00002.txt,0.09427083333333339,0.22300366300366287,JB838,1963,neutre
KB_JB838_1963-05-31_01-00014.txt,0.09450830564784055,0.32048172757475013,JB838,1963,neutre
KB_JB838_1963-06-08_01-00007.txt,0.12328645833333342,0.2694196428571422,JB838,1963,positif
KB_JB838_1963-06-16_01-00005.txt,0.16839516129032236,0.29535104364326364,JB838,1963,positif
KB_JB838_1963-06-27_01-00005.txt,0.1252549234135668,0.3942614879649881,JB838,1963,positif
KB_JB838_1963-06-29_01-00011.txt,0.12862603591160238,0.2524861878453033,JB838,1963,positif
KB_JB838_1963-09-21_01-00005.txt,0.10339793019480518,0.2950811688311691,JB838,1963,positif
KB_JB838_1963-09-29_01-00005.txt,0.10046827133479208,0.2596280087527352,JB838,1963,positif
KB_JB838_1963-10-09_01-00008.txt,0.16527981651376158,0.3235626911314984,JB838,1963,positif
KB_JB838_1963-10-10_01-00008.txt,0.1547933884297521,0.3887396694214879,JB838,1963,positif
KB_JB838_1963-10-22_01-00005.txt,0.10478720930232557,0.25629069767441837,JB838,1963,positif
KB_JB838_1963-11-16_01-00005.txt,0.09543375000000003,0.3532999999999997,JB838,1963,neutre
KB_JB838_1963-11-23_01-00009.txt,0.14203117206982552,0.25034912718204494,JB838,1963,positif
KB_JB838_1963-12-25_01-00010.txt,0.09018603302401747,0.2310262008733623,JB838,1963,neutre
KB_JB838_1964-03-28_01-00010.txt,0.16918924825174825,0.3325524475524476,JB838,1964,positif
KB_JB838_1964-05-29_01-00002.txt,0.10431791907514462,0.21151252408477839,JB838,1964,positif
KB_JB838_1964-07-01_01-00005.txt,0.13441616048593333,0.3344693094629158,JB838,1964,positif
KB_JB838_1964-07-07_01-00009.txt,0.05964477211796241,0.2743833780160859,JB838,1964,neutre
KB_JB838_1964-07-11_01-00003.txt,0.07368492063492049,0.1882301587301583,JB838,1964,neutre
KB_JB838_1964-09-16_01-00005.txt,0.09566220238095242,0.25337053571428586,JB838,1964,neutre
KB_JB838_1964-09-23_01-00008.txt,0.060016317016316906,0.1853613053613055,JB838,1964,neutre
KB_JB838_1964-10-03_01-00005.txt,0.07180080213903746,0.2555080213903741,JB838,1964,neutre
KB_JB838_1964-12-11_01-00030.txt,0.13328347578347582,0.28575498575498604,JB838,1964,positif
KB_JB838_1964-12-25_01-00009.txt,0.09461635944700465,0.2893490783410138,JB838,1964,neutre
KB_JB838_1964-12-31_01-00007.txt,0.09234368530020691,0.2748654244306412,JB838,1964,neutre
KB_JB838_1965-01-21_01-00009.txt,0.1384624765478423,0.34718574108817946,JB838,1965,positif
KB_JB838_1965-04-03_01-00006.txt,0.1409701670644393,0.28587112171837714,JB838,1965,positif
KB_JB838_1965-04-23_01-00005.txt,0.1122186046511628,0.3152790697674418,JB838,1965,positif
KB_JB838_1965-04-24_01-00005.txt,0.09003199999999993,0.23584000000000002,JB838,1965,neutre
KB_JB838_1965-06-24_01-00009.txt,0.09514297945205479,0.2421018835616436,JB838,1965,neutre
KB_JB838_1965-10-20_01-00005.txt,0.14783286118980174,0.3076062322946178,JB838,1965,positif
KB_JB838_1965-11-04_01-00009.txt,0.0856781684027777,0.2932151442307688,JB838,1965,neutre
KB_JB838_1965-12-07_01-00020.txt,0.14678409090909086,0.24423295454545438,JB838,1965,positif
KB_JB838_1965-12-17_01-00005.txt,0.08701843317972346,0.22026497695852532,JB838,1965,neutre
KB_JB838_1965-12-23_01-00005.txt,0.14761761966846718,0.274369528776308,JB838,1965,positif
KB_JB838_1966-01-20_01-00009.txt,0.13666505791505784,0.24702220077220058,JB838,1966,positif
KB_JB838_1966-01-22_01-00006.txt,0.1165558766859344,0.33897880539498987,JB838,1966,positif
KB_JB838_1966-05-19_01-00011.txt,0.10119636363636365,0.29652727272727275,JB838,1966,positif
KB_JB838_1966-06-02_01-00013.txt,0.10898230769230771,0.24806153846153875,JB838,1966,positif
KB_JB838_1966-06-21_01-00024.txt,0.12424860335195521,0.242067039106145,JB838,1966,positif
KB_JB838_1966-07-21_01-00010.txt,0.0268380217785844,0.2308121597096192,JB838,1966,neutre
KB_JB838_1966-08-25_01-00009.txt,0.1139364640883978,0.1998895027624309,JB838,1966,positif
KB_JB838_1966-09-21_01-00011.txt,0.09298120069033523,0.23756410256410268,JB838,1966,neutre
